Transaction_ID,Amount,VAT_Rate,Country,Item_Category,Applied_VAT
663,406.31,0.2,France,Furniture,81.26
664,813.75,0.18,Germany,Food,146.48
665,23.72,0.12,India,Clothing,2.85
666,652.89,0.18,UK,Books,117.52
667,672.19,0.18,France,Electronics,120.99
668,800.67,0.12,UK,Food,96.86
669,933.43,0.12,France,Electronics,112.01
670,29.94,0.18,Germany,Clothing,5.39
671,162.25,0.18,India,Furniture,29.2
672,887.31,0.2,USA,Food,177.46
673,463.93,0.05,USA,Books,23.2
674,568.94,0.18,Germany,Food,102.41
675,666.4,0.05,France,Furniture,33.32
676,682.28,0.2,Germany,Furniture,136.46
677,932.42,0.05,India,Books,46.62
678,996.98,0.05,USA,Books,49.85
679,722.96,0.2,UK,Clothing,144.59
680,294.35,0.18,USA,Electronics,52.98
681,880.95,0.05,India,Food,44.05
682,58.73,0.18,France,Clothing,10.57
683,238.77,0.18,Germany,Electronics,42.98
684,898.41,0.12,USA,Clothing,107.81
685,263.63,0.18,USA,Books,47.45
686,228.44,0.18,UK,Books,37.48
687,146.74,0.05,Germany,Furniture,7.34
688,860.52,0.18,UK,Food,154.89
689,505.06,0.18,UK,Food,90.91
690,678.14,0.12,France,Food,81.38
691,246.68,0.12,USA,Clothing,25.67
692,760.46,0.05,Germany,Clothing,38.02
693,762.41,0.05,France,Food,38.12
694,319.47,0.12,France,Furniture,38.34
695,416.58,0.12,France,Electronics,49.99
696,217.59,0.2,India,Clothing,43.52
697,976.8,0.18,India,Food,175.82
698,649.15,0.05,France,Books,32.46
699,935.2,0.05,India,Clothing,46.76
700,310.35,0.18,Germany,Electronics,55.86
701,784.07,0.18,USA,Clothing,141.13
702,768.2,0.05,Germany,Electronics,40.26
703,694.74,0.12,USA,Electronics,83.37
704,965.98,0.12,India,Clothing,115.92
705,399.62,0.18,Germany,Electronics,71.93
706,139.41,0.05,UK,Clothing,6.97
707,674.99,0.18,France,Clothing,121.5
708,732.02,0.12,USA,Furniture,87.84
709,579.31,0.2,USA,Books,113.79
710,214.75,0.2,UK,Electronics,42.95
711,509.41,0.12,UK,Clothing,61.13
712,319.07,0.18,France,Electronics,57.43
713,433.19,0.2,India,Clothing,86.64
714,648.77,0.12,Germany,Clothing,77.85
715,747.76,0.05,Germany,Clothing,37.39
716,239.9,0.18,Germany,Books,43.18
717,411.27,0.18,India,Electronics,74.03
718,276.47,0.2,France,Books,55.29
719,206.65,0.18,Germany,Books,37.2
720,785.55,0.2,USA,Books,157.11
721,910.16,0.2,USA,Books,182.03
722,376.53,0.12,USA,Furniture,45.18
723,753.77,0.2,UK,Electronics,150.75
724,898.03,0.05,UK,Electronics,44.9
725,847.66,0.18,India,Clothing,152.58
726,190.99,0.2,Germany,Electronics,38.2
727,956.73,0.18,UK,Books,174.71
728,382.91,0.2,USA,Food,77.62
729,345.85,0.12,UK,Electronics,41.5
730,71.81,0.05,USA,Food,8.17
731,491.31,0.18,Germany,Furniture,88.44
732,117.92,0.12,India,Clothing,12.33
733,256.05,0.18,France,Clothing,46.09
734,323.77,0.12,France,Clothing,38.85
735,810.74,0.05,USA,Furniture,40.54
736,876.73,0.2,UK,Books,175.35
737,309.44,0.12,UK,Food,37.13
738,860.11,0.18,USA,Electronics,154.82
739,858.66,0.18,Germany,Books,154.56
740,767.0,0.12,USA,Clothing,92.04
741,155.23,0.05,Germany,Clothing,7.76
742,693.42,0.05,India,Books,34.67
743,945.57,0.2,India,Food,189.11
744,685.72,0.2,USA,Books,137.14
745,338.3,0.18,India,Furniture,60.89
746,505.57,0.18,UK,Clothing,91.0
747,649.27,0.2,Germany,Food,132.60999999999999
748,515.46,0.2,France,Electronics,103.09
749,128.75,0.2,France,Clothing,25.75
750,318.94,0.12,India,Books,38.27
751,804.37,0.2,Germany,Food,160.87
752,862.8,0.12,UK,Clothing,103.54
753,145.93,0.12,France,Electronics,17.51
754,952.86,0.2,UK,Electronics,187.73
755,335.53,0.05,UK,Books,16.78
756,665.69,0.05,France,Furniture,33.28
757,754.31,0.18,France,Books,135.78
758,813.83,0.2,India,Food,162.77
759,946.29,0.18,Germany,Books,170.33
760,319.79,0.2,USA,Food,63.96
761,859.92,0.18,Germany,Furniture,154.79
762,140.37,0.12,USA,Books,16.84
763,707.99,0.2,France,Electronics,141.6
764,744.56,0.05,UK,Food,37.23
765,680.95,0.2,Germany,Food,136.19
766,259.79,0.18,UK,Electronics,46.76
767,874.31,0.18,Germany,Books,157.38
768,177.17,0.18,Germany,Furniture,31.89
769,63.1,0.18,UK,Clothing,11.36
770,720.29,0.18,India,Books,129.65
771,480.72,0.18,France,Books,86.53
772,850.61,0.05,India,Food,42.53
773,389.56,0.18,India,Food,70.12
774,176.6,0.05,Germany,Furniture,8.83
775,838.08,0.2,France,Furniture,167.62
776,553.42,0.12,Germany,Furniture,66.41
777,197.3,0.05,USA,Electronics,9.87
778,723.18,0.2,Germany,Clothing,144.64
779,516.0,0.12,UK,Clothing,61.92
780,608.27,0.05,Germany,Furniture,30.41
781,466.29,0.05,USA,Food,23.31
782,830.42,0.2,Germany,Clothing,166.08
783,831.27,0.18,USA,Books,149.63
784,712.29,0.05,France,Electronics,35.61
785,114.35,0.05,Germany,Food,5.72
786,840.47,0.2,USA,Electronics,168.09
787,674.3,0.18,France,Books,121.37
788,700.05,0.12,UK,Clothing,84.01
789,369.35,0.18,India,Electronics,66.48
790,880.49,0.18,USA,Electronics,158.49
791,728.12,0.2,UK,Electronics,145.62
792,121.46,0.18,France,Books,21.86
793,413.7,0.2,UK,Food,82.74
794,887.52,0.12,Germany,Food,106.5
795,56.72,0.05,India,Books,-0.5900000000000003
796,961.8,0.05,USA,Electronics,48.09
797,682.37,0.2,France,Electronics,136.47
798,635.06,0.2,India,Furniture,127.01
799,277.85,0.18,France,Clothing,50.01
800,256.3,0.18,UK,Clothing,46.13
801,942.64,0.05,France,Food,47.13
802,305.29,0.05,France,Books,15.26
803,777.75,0.05,UK,Electronics,38.89
804,399.19,0.2,UK,Clothing,79.84
805,147.86,0.12,India,Books,17.74
806,20.61,0.12,USA,Books,2.47
807,548.81,0.2,UK,Electronics,109.76
808,976.02,0.18,India,Books,175.68
809,375.44,0.12,France,Clothing,45.05
810,363.62,0.18,France,Furniture,65.45
811,350.65,0.05,Germany,Clothing,17.53
812,525.34,0.05,UK,Furniture,26.27
813,446.26,0.18,India,Books,80.33
814,881.12,0.05,India,Clothing,44.06
815,510.47,0.2,USA,Electronics,102.09
816,512.68,0.18,India,Books,92.28
817,146.99,0.18,UK,Electronics,26.46
818,982.91,0.18,India,Furniture,176.92
819,257.47,0.12,Germany,Food,30.9
820,82.63,0.18,France,Food,14.87
821,666.51,0.18,France,Furniture,119.97
822,599.41,0.18,India,Food,107.89
823,420.99,0.12,India,Books,50.52
824,427.97,0.05,India,Books,21.4
825,787.21,0.12,India,Clothing,94.47
826,203.76,0.2,Germany,Books,40.75
827,822.05,0.18,UK,Food,145.0
828,652.26,0.2,Germany,Electronics,130.45
829,424.78,0.12,Germany,Clothing,50.97
830,463.45,0.05,Germany,Electronics,26.48
831,264.08,0.05,France,Food,13.09
832,754.59,0.18,Germany,Electronics,135.83
833,517.75,0.05,India,Food,25.89
834,327.65,0.12,Germany,Books,39.32
835,600.09,0.12,India,Clothing,72.01
836,995.78,0.05,UK,Furniture,49.79
837,440.91,0.18,France,Food,79.36
838,921.48,0.18,UK,Books,165.87
839,351.57,0.12,UK,Electronics,42.19
840,64.19,0.05,France,Books,3.21
841,212.2,0.12,India,Electronics,25.46
842,424.51,0.12,India,Electronics,50.94
843,227.44,0.2,India,Electronics,45.49
844,10.22,0.12,France,Electronics,1.23
845,915.85,0.18,Germany,Clothing,164.85
846,845.44,0.05,USA,Electronics,42.27
847,744.87,0.05,Germany,Clothing,37.24
848,176.14,0.2,Germany,Furniture,35.23
849,129.16,0.2,UK,Clothing,25.83
850,76.93,0.18,USA,Electronics,13.85
851,726.79,0.2,India,Furniture,145.36
852,929.52,0.12,Germany,Books,107.97000000000001
853,436.23,0.12,France,Clothing,52.35
854,127.95,0.18,Germany,Books,23.03
855,517.27,0.05,India,Furniture,25.86
856,355.34,0.18,Germany,Clothing,60.980000000000004
857,381.08,0.2,UK,Electronics,72.97
858,625.12,0.05,UK,Clothing,31.26
859,721.53,0.05,Germany,Electronics,36.08
860,119.5,0.05,UK,Food,1.9900000000000002
861,45.23,0.2,France,Clothing,9.05
862,994.39,0.12,USA,Clothing,119.33
863,240.4,0.12,Germany,Books,28.85
864,63.29,0.2,France,Books,12.66
865,197.98,0.2,France,Furniture,41.85
866,48.57,0.18,France,Electronics,8.74
867,397.89,0.18,India,Books,71.62
868,804.38,0.12,Germany,Furniture,96.53
869,347.83,0.2,Germany,Electronics,69.57
870,449.74,0.18,Germany,Electronics,80.95
871,678.83,0.2,USA,Electronics,135.77
872,513.81,0.2,France,Food,102.76
873,862.83,0.12,Germany,Electronics,103.54
874,867.38,0.12,UK,Furniture,104.09
875,19.81,0.2,India,Electronics,3.96
876,780.27,0.05,USA,Electronics,39.01
877,466.13,0.05,India,Furniture,23.31
878,988.95,0.2,France,Clothing,197.79
879,488.4,0.12,UK,Electronics,58.61
880,987.03,0.05,France,Furniture,49.35
881,757.02,0.12,Germany,Books,93.33
882,256.12,0.05,India,Furniture,11.96
883,543.01,0.2,UK,Food,108.6
884,992.21,0.18,India,Books,178.6
885,858.96,0.18,USA,Clothing,154.61
886,106.39,0.12,UK,Clothing,12.77
887,709.31,0.12,USA,Furniture,85.12
888,352.12,0.05,UK,Furniture,17.61
889,16.91,0.2,Germany,Electronics,3.38
890,409.45,0.05,India,Electronics,20.47
891,242.41,0.2,India,Food,44.169999999999995
892,820.68,0.2,France,Electronics,163.19
893,343.96,0.12,UK,Furniture,41.28
894,829.25,0.18,UK,Furniture,149.26
895,10.59,0.18,USA,Electronics,1.91
896,314.74,0.12,UK,Food,37.77
897,248.75,0.18,India,Furniture,44.78
898,241.23,0.12,UK,Food,28.95
899,77.5,0.05,France,Furniture,3.88
900,195.25,0.2,France,Food,39.05
901,559.99,0.18,India,Food,100.8
902,298.45,0.18,India,Food,53.72
903,423.22,0.05,India,Electronics,25.35
904,383.1,0.05,UK,Clothing,19.16
905,877.15,0.18,UK,Food,157.89
906,906.25,0.18,Germany,Food,163.12
907,498.03,0.12,USA,Furniture,62.03
908,336.85,0.12,UK,Clothing,40.42
909,115.73,0.18,Germany,Furniture,20.83
910,953.87,0.12,Germany,Furniture,114.46
911,69.62,0.05,France,Food,3.48
912,304.67,0.2,UK,Books,60.93
913,305.09,0.12,Germany,Clothing,36.61
914,327.2,0.2,France,Furniture,65.44
915,172.64,0.12,USA,Books,20.72
916,785.33,0.18,France,Books,141.36
917,131.27,0.12,USA,Furniture,15.75
918,638.56,0.2,India,Food,127.71
919,132.61,0.2,India,Electronics,26.52
920,79.83,0.18,France,Furniture,14.37
921,910.34,0.2,India,Food,182.07
922,198.23,0.18,UK,Clothing,35.68
923,823.04,0.18,France,Food,148.15
924,549.18,0.2,Germany,Books,109.84
925,87.08,0.05,UK,Clothing,3.76
926,955.89,0.2,France,Clothing,191.18
927,254.49,0.2,USA,Electronics,50.9
928,861.05,0.12,India,Electronics,103.33
929,177.12,0.2,India,Furniture,35.42
930,855.4,0.12,India,Food,98.12
931,23.1,0.12,France,Furniture,2.77
932,516.66,0.2,UK,Electronics,102.91
933,771.75,0.18,USA,Books,138.92
934,935.45,0.05,India,Electronics,46.77
935,910.11,0.2,UK,Food,182.02
936,821.43,0.2,Germany,Books,164.29
937,889.31,0.18,Germany,Furniture,160.08
938,207.23,0.12,USA,Furniture,24.87
939,291.34,0.18,India,Electronics,52.44
940,296.08,0.18,Germany,Electronics,53.29
941,383.28,0.12,UK,Furniture,45.99
942,399.39,0.2,UK,Furniture,79.88
943,549.11,0.18,Germany,Clothing,98.84
944,168.28,0.18,India,Food,30.29
945,694.33,0.2,USA,Clothing,138.87
946,175.89,0.2,India,Clothing,35.18
947,317.21,0.05,France,Furniture,15.86
948,508.31,0.18,Germany,Food,91.87
949,798.48,0.05,France,Furniture,39.92
950,742.07,0.12,Germany,Clothing,89.05
951,649.08,0.2,USA,Clothing,129.82
952,164.22,0.2,India,Furniture,32.84
953,551.57,0.05,India,Electronics,27.58
954,96.57,0.18,Germany,Electronics,17.38
955,383.59,0.12,UK,Furniture,46.03
956,419.38,0.18,France,Books,75.49
957,49.41,0.18,India,Books,8.89
958,281.25,0.05,India,Electronics,14.06
959,956.09,0.18,Germany,Food,172.1
960,954.1,0.05,UK,Clothing,47.71
961,358.8,0.2,France,Food,71.76
962,52.67,0.2,UK,Electronics,10.53
963,187.3,0.2,UK,Furniture,37.46
964,398.3,0.12,Germany,Books,47.8
965,948.3,0.12,UK,Electronics,113.8
966,149.79,0.18,France,Food,26.96
967,765.88,0.05,USA,Food,38.29
968,117.6,0.18,USA,Electronics,21.17
969,981.45,0.2,France,Clothing,196.29
970,387.8,0.18,Germany,Food,69.8
971,777.48,0.18,India,Clothing,139.95
972,349.17,0.18,Germany,Clothing,58.44
973,631.39,0.2,France,Furniture,121.81
974,200.1,0.05,UK,Electronics,10.01
975,154.56,0.18,USA,Electronics,27.82
976,938.68,0.2,UK,Clothing,187.74
977,918.47,0.12,Germany,Furniture,110.22
978,888.59,0.05,France,Food,44.43
979,629.18,0.2,USA,Food,125.84
980,810.19,0.18,France,Electronics,145.83
981,78.35,0.2,USA,Clothing,15.67
982,341.44,0.05,USA,Furniture,18.16
983,320.57,0.18,USA,Furniture,57.7
984,639.29,0.12,Germany,Food,76.71
985,362.4,0.12,France,Food,43.49
986,157.02,0.12,India,Books,18.84
987,600.5,0.2,India,Books,120.1
988,816.24,0.05,India,Clothing,40.81
989,388.3,0.12,France,Books,46.6
990,140.95,0.18,UK,Furniture,25.37
991,204.72,0.18,France,Books,36.85
992,245.11,0.18,USA,Electronics,44.12
993,306.9,0.2,UK,Electronics,59.1
994,646.37,0.05,USA,Food,32.32
995,604.94,0.05,USA,Food,30.25
996,699.12,0.12,France,Clothing,83.89
997,368.88,0.05,India,Electronics,18.44
998,825.76,0.18,UK,Clothing,147.79
999,212.05,0.18,Germany,Clothing,38.17
1000,474.35,0.2,India,Books,94.87
1001,802.93,0.18,Germany,Food,144.53
1002,188.36,0.05,France,Clothing,9.42
1003,118.76,0.18,UK,Clothing,21.65
1004,884.85,0.12,France,Food,106.18
1005,349.5,0.2,Germany,Food,69.9
1006,687.03,0.2,USA,Electronics,137.41
1007,35.1,0.05,France,Food,1.76
1008,693.15,0.18,UK,Books,125.0
1009,322.94,0.18,France,Electronics,57.910000000000004
1010,65.18,0.05,India,Clothing,3.26
1011,613.71,0.05,France,Books,30.69
1012,248.4,0.12,Germany,Books,29.81
1013,392.94,0.05,France,Electronics,19.65
1014,89.78,0.18,UK,Clothing,16.16
1015,155.69,0.12,France,Electronics,18.68
1016,305.0,0.2,France,Furniture,61.0
1017,98.86,0.18,UK,Furniture,17.79
1018,911.72,0.2,France,Electronics,182.34
1019,15.99,0.2,UK,Clothing,3.2
1020,489.02,0.2,Germany,Clothing,97.8
1021,132.01,0.18,UK,Food,23.76
1022,314.6,0.2,Germany,Books,62.92
1023,926.8,0.18,Germany,Electronics,166.82
1024,170.08,0.2,UK,Books,34.02
1025,966.17,0.05,France,Books,48.31
1026,213.74,0.05,India,Furniture,10.69
1027,744.15,0.18,UK,Furniture,133.95
1028,551.21,0.2,France,Electronics,107.14
1029,885.63,0.2,Germany,Electronics,177.13
1030,558.45,0.2,USA,Clothing,111.69
1031,539.21,0.05,India,Electronics,26.96
1032,203.5,0.2,France,Clothing,40.7
1033,174.57,0.2,India,Clothing,34.91
1034,917.32,0.18,USA,Electronics,165.12
1035,334.56,0.2,USA,Clothing,66.91
1036,378.36,0.05,USA,Books,18.92
1037,762.23,0.2,UK,Clothing,152.45
1038,345.44,0.05,India,Books,17.27
1039,952.54,0.05,UK,Books,47.63
1040,740.55,0.12,USA,Books,88.87
1041,601.45,0.05,France,Food,30.07
1042,882.09,0.12,USA,Food,105.85
1043,59.11,0.12,UK,Clothing,7.09
1044,264.49,0.2,USA,Electronics,52.9
1045,470.39,0.12,USA,Clothing,56.45
1046,234.71,0.18,UK,Food,42.25
1047,746.47,0.05,UK,Furniture,37.32
1048,920.02,0.18,France,Furniture,165.6
1049,429.53,0.12,UK,Clothing,51.54
1050,348.71,0.2,France,Food,69.74
1051,961.94,0.05,Germany,Books,48.1
1052,450.4,0.18,Germany,Food,81.07
1053,494.16,0.2,UK,Clothing,98.83
1054,358.13,0.12,USA,Food,42.98
1055,910.45,0.2,India,Furniture,182.09
1056,573.27,0.18,USA,Books,107.17999999999999
1057,764.55,0.2,UK,Clothing,152.91
1058,813.69,0.18,France,Clothing,145.56
1059,348.43,0.2,USA,Electronics,69.69
1060,439.36,0.05,Germany,Books,21.97
1061,849.99,0.2,UK,Clothing,170.0
1062,369.62,0.05,USA,Food,18.48
1063,796.0,0.18,USA,Food,143.28
1064,941.58,0.05,France,Food,47.08
1065,626.98,0.2,France,Food,125.4
1066,744.21,0.05,France,Clothing,33.94
1067,807.05,0.18,India,Furniture,145.27
1068,846.59,0.2,UK,Books,169.32
1069,401.1,0.05,UK,Food,20.06
1070,60.75,0.05,Germany,Clothing,3.04
1071,407.86,0.12,Germany,Clothing,48.94
1072,677.02,0.05,UK,Food,33.85
1073,455.85,0.12,USA,Electronics,54.7
1074,751.47,0.18,UK,Clothing,135.26
1075,363.41,0.12,India,Books,43.61
1076,638.4,0.18,Germany,Books,114.91
1077,194.56,0.05,Germany,Electronics,9.73
1078,751.88,0.05,Germany,Clothing,37.59
1079,550.24,0.12,UK,Electronics,66.03
1080,212.02,0.18,Germany,Clothing,38.16
1081,298.99,0.05,Germany,Clothing,14.95
1082,751.12,0.12,UK,Electronics,90.13
1083,487.78,0.12,USA,Furniture,58.53
1084,223.87,0.12,Germany,Food,26.86
1085,967.6,0.05,Germany,Food,48.38
1086,717.97,0.18,Germany,Food,129.23
1087,957.56,0.05,India,Electronics,47.88
1088,432.83,0.2,UK,Clothing,86.57
1089,480.35,0.2,Germany,Clothing,96.07
1090,898.98,0.05,India,Books,44.95
1091,529.8,0.18,USA,Clothing,95.36
1092,710.21,0.12,USA,Furniture,85.23
1093,259.65,0.2,India,Food,51.93
1094,452.26,0.2,USA,Furniture,90.45
1095,132.22,0.05,France,Food,6.61
1096,213.92,0.2,USA,Electronics,41.230000000000004
1097,10.93,0.2,France,Furniture,2.19
1098,48.87,0.12,India,Clothing,5.86
1099,977.51,0.12,France,Food,117.3
1100,249.93,0.18,USA,Books,47.120000000000005
1101,666.68,0.2,Germany,Furniture,132.56
1102,840.71,0.18,France,Electronics,152.63000000000002
1103,555.15,0.18,USA,Books,99.93
1104,161.61,0.12,Germany,Electronics,19.39
1105,730.84,0.12,India,Food,87.7
1106,604.25,0.05,India,Furniture,30.21
1107,733.94,0.12,UK,Electronics,88.07
1108,772.05,0.18,India,Books,138.97
1109,975.66,0.2,UK,Books,195.13
1110,577.83,0.18,India,Clothing,104.01
1111,348.22,0.18,India,Electronics,62.68
1112,651.98,0.18,India,Furniture,116.88
1113,77.76,0.12,UK,Furniture,9.33
1114,898.42,0.18,UK,Clothing,161.72
1115,128.19,0.05,France,Books,6.41
1116,334.56,0.2,USA,Electronics,66.91
1117,817.59,0.12,USA,Books,98.11
1118,601.34,0.18,USA,Electronics,108.24
1119,399.7,0.05,India,Electronics,19.98
1120,478.7,0.2,USA,Electronics,95.74
1121,856.0,0.18,UK,Books,154.08
1122,346.6,0.2,France,Books,69.32
1123,870.95,0.12,Germany,Books,104.51
1124,97.25,0.12,France,Food,11.67
1125,779.03,0.05,USA,Books,38.95
1126,849.07,0.12,USA,Clothing,101.89
1127,190.0,0.05,UK,Food,9.5
1128,436.04,0.18,France,Electronics,78.49
1129,173.84,0.2,UK,Furniture,34.77
1130,709.54,0.12,UK,Food,85.14
1131,539.99,0.2,Germany,Food,108.0
1132,638.97,0.2,UK,Electronics,127.79
1133,204.52,0.18,UK,Books,36.81
1134,219.63,0.18,Germany,Books,39.53
1135,51.08,0.12,India,Food,6.13
1136,328.85,0.18,India,Books,59.19
1137,564.15,0.2,Germany,Food,112.83
1138,859.36,0.05,UK,Furniture,42.97
1139,670.26,0.05,USA,Furniture,33.51
1140,441.04,0.05,France,Electronics,22.05
1141,953.59,0.12,USA,Clothing,114.43
1142,722.05,0.18,USA,Clothing,129.97
1143,930.86,0.18,UK,Books,167.55
1144,532.31,0.18,France,Clothing,95.82
1145,266.32,0.18,France,Furniture,47.94
1146,62.3,0.2,India,Electronics,12.46
1147,728.82,0.05,Germany,Furniture,36.44
1148,130.09,0.2,UK,Food,26.02
1149,309.75,0.12,France,Books,37.17
1150,537.15,0.05,UK,Books,26.86
1151,568.77,0.05,India,Clothing,29.400000000000002
1152,604.58,0.2,USA,Food,120.92
1153,174.59,0.12,France,Clothing,20.95
1154,385.94,0.12,India,Clothing,46.31
1155,621.02,0.05,UK,Clothing,28.79
1156,970.12,0.18,India,Food,174.62
1157,730.35,0.12,India,Clothing,87.64
1158,923.38,0.2,India,Books,184.68
1159,764.59,0.12,India,Clothing,91.75
1160,595.8,0.05,India,Food,29.79
1161,200.1,0.18,India,Food,36.02
1162,670.02,0.12,Germany,Furniture,84.48
1163,627.15,0.05,UK,Clothing,36.21
1164,606.44,0.12,USA,Food,72.77
1165,494.89,0.18,UK,Clothing,89.08
1166,533.37,0.2,France,Electronics,106.67
1167,341.1,0.05,France,Books,17.06
1168,524.12,0.05,UK,Books,23.52
1169,205.58,0.18,India,Clothing,37.0
1170,807.12,0.05,Germany,Books,40.36
1171,193.92,0.18,USA,Books,34.91
1172,94.12,0.05,India,Electronics,1.6400000000000001
1173,441.88,0.18,UK,Books,79.54
1174,661.72,0.12,UK,Books,79.41
1175,443.34,0.12,Germany,Food,53.2
1176,283.99,0.12,Germany,Books,36.3
1177,562.59,0.05,UK,Clothing,28.13
1178,353.53,0.18,India,Books,63.64
1179,933.54,0.18,India,Clothing,168.04
1180,923.42,0.2,India,Books,184.68
1181,507.35,0.12,USA,Clothing,59.1
1182,334.61,0.2,USA,Books,66.92
1183,739.76,0.12,India,Clothing,88.47999999999999
1184,46.35,0.2,UK,Books,9.27
1185,480.02,0.12,Germany,Electronics,57.6
1186,342.96,0.18,France,Food,61.73
1187,921.33,0.12,Germany,Food,110.56
1188,21.88,0.05,Germany,Food,1.09
1189,557.29,0.12,France,Food,66.87
1190,743.26,0.12,India,Electronics,89.19
1191,490.17,0.18,Germany,Electronics,88.23
1192,94.55,0.05,France,Books,4.73
1193,972.74,0.18,UK,Electronics,175.09
1194,522.83,0.2,UK,Food,104.57
1195,618.04,0.2,UK,Furniture,123.61
1196,244.24,0.05,India,Books,12.21
1197,488.66,0.2,Germany,Clothing,97.73
1198,434.86,0.05,Germany,Food,21.74
1199,84.15,0.12,USA,Food,10.1
1200,115.1,0.2,UK,Food,18.91
1201,839.1,0.12,India,Electronics,100.69
1202,247.42,0.18,France,Clothing,48.48
1203,203.01,0.2,India,Books,40.6
1204,509.86,0.18,Germany,Food,91.77
1205,771.06,0.18,UK,Clothing,138.79
1206,71.33,0.05,USA,Furniture,3.57
1207,581.04,0.18,India,Electronics,104.59
1208,128.02,0.05,USA,Food,6.4
1209,46.1,0.05,Germany,Clothing,2.31
1210,62.22,0.05,France,Clothing,3.11
1211,835.82,0.05,India,Food,41.79
1212,126.79,0.05,Germany,Clothing,2.4299999999999997
1213,54.7,0.12,UK,Clothing,7.83
1214,443.52,0.05,India,Books,22.18
1215,845.55,0.2,USA,Electronics,169.11
1216,269.78,0.05,India,Books,13.49
1217,427.5,0.12,Germany,Electronics,51.3
1218,49.52,0.2,Germany,Electronics,9.9
1219,454.59,0.2,USA,Books,90.92
1220,581.84,0.12,Germany,Food,68.58999999999999
1221,575.2,0.2,India,Clothing,116.10000000000001
1222,339.1,0.12,USA,Furniture,40.69
1223,322.38,0.18,Germany,Books,58.03
1224,115.56,0.18,Germany,Books,20.8
1225,373.13,0.05,India,Food,18.66
1226,108.5,0.05,Germany,Clothing,5.43
1227,768.93,0.05,India,Books,38.45
1228,966.61,0.05,UK,Furniture,48.33
1229,970.37,0.12,India,Clothing,116.44
1230,866.42,0.18,France,Books,155.96
1231,604.78,0.12,Germany,Books,72.57
1232,703.86,0.2,UK,Electronics,140.77
1233,292.35,0.2,USA,Electronics,58.47
1234,634.46,0.2,France,Books,126.89
1235,461.09,0.2,USA,Food,92.22
1236,487.2,0.2,France,Electronics,97.44
1237,760.2,0.18,UK,Books,141.36
1238,289.1,0.12,UK,Clothing,34.69
1239,324.86,0.2,UK,Furniture,64.97
1240,925.4,0.05,France,Electronics,46.27
1241,65.66,0.18,India,Books,11.82
1242,490.78,0.05,USA,Electronics,24.54
1243,913.67,0.18,India,Clothing,164.46
1244,614.26,0.18,India,Food,114.46
1245,550.94,0.05,Germany,Books,27.55
1246,257.25,0.05,USA,Clothing,12.86
1247,349.84,0.2,France,Furniture,69.97
